Simulation ID,Rules,Order ID,Task1_Name,Task1_Start,Task1_End,Task1_Duration,Task2_Name,Task2_Start,Task2_End,Task2_Duration,Task3_Name,Task3_Start,Task3_End,Task3_Duration,Task4_Name,Task4_Start,Task4_End,Task4_Duration,Task5_Name,Task5_Start,Task5_End,Task5_Duration,Priority,Plan Name,Depth,Arrival Time,Due Date,Finish Time,Throughput Time,Total Process Time
Simulation7,EDD + FCFS,O-52,T1,71.43,74.5,3.069999999999993,T3,75.11,79.34,4.230000000000004,T2,92.15,99.65,7.5,,,,,,,,,2,SampleProcessPlan1,2,40.68,89.73,99.65,58.97,14.8
Simulation7,EDD + FCFS,O-53,T1,64.89,66.41,1.519999999999996,T3,66.65,73.35,6.699999999999989,T2,80.52,87.74,7.219999999999999,T4,87.74,91.69,3.950000000000003,T5,91.69,95.58,3.8900000000000006,2,SampleProcessPlan1,4,40.83,83.93,95.58,54.75,23.28
Simulation7,EDD + FCFS,O-54,T4,42.93,46.31,3.3800000000000026,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,40.84,81.74,46.31,5.48,3.38
Simulation7,EDD + FCFS,O-55,T1,74.5,75.89,1.3900000000000006,T3,75.89,78.61,2.719999999999999,T2,99.65,,,,,,,,,,,2,SampleProcessPlan1,4,42.46,91.06,Not Finished,Not Finished,15.29
Simulation7,EDD + FCFS,O-56,T1,47.59,48.85,1.259999999999998,T3,50.32,52.91,2.5899999999999963,T2,54.97,59.59,4.6200000000000045,T4,59.59,63.34,3.75,,,,,0,SampleProcessPlan1,3,43.72,88.54,63.34,19.63,12.22
Simulation7,EDD + FCFS,O-57,T4,44.92,49.26,4.339999999999996,T1,55.86,58.86,3.0,T3,65.71,67.86,2.1500000000000057,T2,81.51,88.8,7.289999999999992,,,,,2,SampleProcessPlan2,3,44.6,86.46,88.8,44.2,16.78
Simulation7,EDD + FCFS,O-58,T1,48.85,52.98,4.1299999999999955,T3,53.68,57.34,3.6600000000000037,T2,59.59,63.69,4.099999999999994,T4,66.75,70.9,4.150000000000006,,,,,0,SampleProcessPlan1,3,45.49,92.01,70.9,25.41,16.04
Simulation7,EDD + FCFS,O-59,T4,46.31,50.03,3.719999999999999,T1,51.79,55.86,4.07,T3,56.97,62.5,5.530000000000001,T2,63.69,67.17,3.480000000000004,T5,67.17,71.97,4.799999999999997,1,SampleProcessPlan2,4,45.89,89.29,71.97,26.08,21.6
Simulation7,EDD + FCFS,O-6,T1,9.12,11.92,2.8000000000000007,T2,11.92,15.06,3.1400000000000006,T3,12.46,15.22,2.76,,,,,,,,,0,SampleProcessPlan1,2,5.84,54.86,15.22,9.38,8.7
Simulation7,EDD + FCFS,O-60,T1,75.89,80.57,4.679999999999993,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,46.0,93.59,80.57,34.56,4.68
Simulation7,EDD + FCFS,O-61,T4,49.15,53.0,3.8500000000000014,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,46.05,90.7,53.0,6.95,3.85
Simulation7,EDD + FCFS,O-62,T1,75.07,76.98,1.9100000000000108,T3,78.61,79.73,1.1200000000000045,,,,,,,,,,,,,2,SampleProcessPlan1,3,47.53,92.73,Not Finished,Not Finished,16.08
Simulation7,EDD + FCFS,O-63,T1,69.3,71.43,2.1300000000000097,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,47.56,89.01,71.43,23.87,2.13
Simulation7,EDD + FCFS,O-64,T1,52.98,57.85,4.8700000000000045,T2,58.88,63.22,4.339999999999996,T3,59.11,60.72,1.6099999999999994,T4,63.34,66.75,3.4099999999999966,,,,,1,SampleProcessPlan1,3,49.06,95.35,66.75,17.7,14.23
Simulation7,EDD + FCFS,O-65,T4,49.94,54.54,4.600000000000001,T1,58.86,60.36,1.5,T3,60.72,62.88,2.1600000000000037,T2,88.8,91.07,2.269999999999996,,,,,2,SampleProcessPlan2,3,49.94,97.85,91.07,41.13,10.53
Simulation7,EDD + FCFS,O-66,T1,80.03,88.52,8.489999999999995,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,50.63,99.78,88.52,37.9,8.49
Simulation7,EDD + FCFS,O-67,T1,71.52,75.07,3.549999999999997,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,50.66,90.85,75.07,24.42,3.55
Simulation7,EDD + FCFS,O-68,T4,52.32,57.76,5.439999999999998,T1,60.36,61.89,1.5300000000000011,T3,62.88,64.78,1.8999999999999986,T2,91.07,93.78,2.710000000000008,,,,,2,SampleProcessPlan2,3,52.32,99.57,93.78,41.47,11.58
Simulation7,EDD + FCFS,O-69,T1,76.98,80.03,3.049999999999997,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,52.53,98.67,80.03,27.5,3.05
Simulation7,EDD + FCFS,O-7,T4,6.42,10.97,4.550000000000001,T1,14.8,19.37,4.57,,,,,,,,,,,,,2,SampleProcessPlan2,2,6.42,52.75,19.37,12.95,9.12
Simulation7,EDD + FCFS,O-70,T4,53.33,57.58,4.25,T1,57.85,62.26,4.409999999999997,T3,67.86,69.79,1.9300000000000068,T2,93.78,,,,,,,2,SampleProcessPlan2,4,53.33,95.45,Not Finished,Not Finished,20.22
Simulation7,EDD + FCFS,O-8,T1,8.59,9.82,1.2300000000000004,T2,9.82,12.97,3.1500000000000004,T3,9.86,14.49,4.630000000000001,T4,16.89,21.01,4.120000000000001,T5,21.01,28.03,7.02,1,SampleProcessPlan1,4,7.73,49.56,28.03,20.3,20.15
Simulation7,EDD + FCFS,O-9,T4,8.0,12.57,4.57,T1,13.85,14.8,0.9500000000000011,T2,15.06,17.48,2.42,T3,15.22,16.88,1.6599999999999984,,,,,0,SampleProcessPlan2,3,8.0,49.82,17.48,9.48,9.6
Simulation8,EDD + SPT,O-1,T1,0.0,0.68,0.68,T2,0.68,2.37,1.69,T3,0.68,2.13,1.4499999999999997,T4,6.32,10.35,4.029999999999999,T5,10.35,12.46,2.110000000000001,2,SampleProcessPlan1,4,0.0,41.05,12.46,12.46,9.96
Simulation8,EDD + SPT,O-10,T1,9.82,13.85,4.029999999999999,,,,,,,,,,,,,,,,,0,SampleProcessPlan1,1,8.73,57.31,13.85,5.11,4.03
Simulation8,EDD + SPT,O-11,T4,12.57,16.89,4.32,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,9.1,57.52,16.89,7.79,4.32
Simulation8,EDD + SPT,O-12,T4,10.35,14.2,3.8499999999999996,T1,16.75,19.24,2.4899999999999984,T2,19.24,21.09,1.8500000000000014,T3,19.24,23.34,4.100000000000001,,,,,2,SampleProcessPlan2,3,9.18,52.7,23.34,14.16,12.29
Simulation8,EDD + SPT,O-13,T4,21.01,24.75,3.7399999999999984,T1,27.42,27.67,0.25,T3,27.67,33.56,5.890000000000001,T2,29.69,32.47,2.7799999999999976,,,,,2,SampleProcessPlan2,3,10.02,58.8,33.56,23.54,12.66
Simulation8,EDD + SPT,O-14,T4,14.28,18.53,4.250000000000002,T1,19.24,20.46,1.2200000000000024,,,,,,,,,,,,,2,SampleProcessPlan2,2,11.03,54.15,20.46,9.43,5.47
Simulation8,EDD + SPT,O-15,T4,14.2,17.26,3.0600000000000023,T1,20.46,28.55,8.09,T2,32.47,36.48,4.009999999999998,T3,34.36,38.29,3.9299999999999997,,,,,2,SampleProcessPlan2,3,11.12,56.64,38.29,27.17,19.09
Simulation8,EDD + SPT,O-16,T4,18.53,23.17,4.640000000000001,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,13.75,53.81,23.17,9.42,4.64
Simulation8,EDD + SPT,O-17,T4,17.26,20.38,3.1199999999999974,,,,,,,,,,,,,,,,,0,SampleProcessPlan2,1,13.93,54.22,20.38,6.44,3.12
Simulation8,EDD + SPT,O-18,T1,14.08,16.75,2.67,T2,16.75,24.44,7.690000000000001,T3,16.88,18.11,1.2300000000000004,,,,,,,,,0,SampleProcessPlan1,2,14.08,63.78,24.44,10.36,11.59
Simulation8,EDD + SPT,O-19,T1,22.38,24.45,2.0700000000000003,,,,,,,,,,,,,,,,,1,SampleProcessPlan1,1,14.52,57.33,24.45,9.93,2.07
Simulation8,EDD + SPT,O-2,T4,2.05,6.32,4.2700000000000005,T1,11.92,12.73,0.8100000000000005,T2,12.97,15.82,2.8499999999999996,T3,14.49,17.44,2.950000000000001,T5,15.82,20.34,4.52,2,SampleProcessPlan2,4,2.05,50.86,20.34,18.29,15.4
Simulation8,EDD + SPT,O-20,T1,19.37,22.38,3.009999999999998,T3,22.38,24.21,1.8300000000000018,T2,24.44,26.2,1.759999999999998,,,,,,,,,0,SampleProcessPlan1,2,15.14,61.9,26.2,11.07,6.6
Simulation8,EDD + SPT,O-21,T4,20.38,24.73,4.350000000000001,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,16.5,58.31,24.73,8.22,4.35
Simulation8,EDD + SPT,O-22,T1,24.45,27.42,2.9700000000000024,T2,27.42,29.69,2.2699999999999996,T3,27.42,32.35,4.93,,,,,,,,,2,SampleProcessPlan1,2,18.25,63.8,32.35,14.1,10.17
Simulation8,EDD + SPT,O-23,T4,24.75,28.2,3.4499999999999993,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,21.06,68.26,28.2,7.14,3.45
Simulation8,EDD + SPT,O-24,T4,24.73,29.95,5.219999999999999,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,21.45,65.67,29.95,8.5,5.22
Simulation8,EDD + SPT,O-25,T1,30.52,34.05,3.5299999999999976,T2,39.05,41.81,2.760000000000005,T3,45.84,51.01,5.169999999999995,,,,,,,,,2,SampleProcessPlan1,2,21.55,63.19,51.01,29.46,11.46
Simulation8,EDD + SPT,O-26,T1,33.21,34.89,1.6799999999999997,T2,36.48,40.85,4.3700000000000045,T3,38.29,40.37,2.0799999999999983,T4,45.34,48.89,3.549999999999997,T5,48.89,53.71,4.82,2,SampleProcessPlan1,4,21.65,68.3,53.71,32.07,16.5
Simulation8,EDD + SPT,O-27,T4,23.17,26.42,3.25,T1,27.67,33.21,5.539999999999999,T3,36.58,38.65,2.0700000000000003,,,,,,,,,2,SampleProcessPlan2,3,22.89,64.43,Not Finished,Not Finished,19.91
Simulation8,EDD + SPT,O-28,T1,28.55,29.29,0.7399999999999984,T2,29.29,33.89,4.600000000000001,T3,33.56,36.58,3.019999999999996,T4,40.78,44.92,4.140000000000001,T5,44.92,47.58,2.6599999999999966,1,SampleProcessPlan1,4,24.03,66.86,47.58,23.55,15.16
Simulation8,EDD + SPT,O-29,T1,39.63,39.84,0.21000000000000085,T3,41.22,45.99,4.770000000000003,T2,68.05,73.42,5.3700000000000045,T4,75.62,81.6,5.97999999999999,,,,,2,SampleProcessPlan1,3,25.41,75.13,81.6,56.19,16.33
Simulation8,EDD + SPT,O-3,T4,2.17,5.46,3.29,T1,5.46,8.59,3.13,T2,8.59,9.74,1.1500000000000004,T3,8.59,12.46,3.870000000000001,,,,,2,SampleProcessPlan2,3,2.17,44.2,12.46,10.29,11.44
Simulation8,EDD + SPT,O-30,T1,29.29,30.52,1.2300000000000004,T3,32.35,34.36,2.009999999999998,T2,33.89,36.81,2.9200000000000017,T4,37.15,40.78,3.6300000000000026,T5,41.4,44.91,3.509999999999998,1,SampleProcessPlan1,4,25.98,75.9,44.91,18.93,13.3
Simulation8,EDD + SPT,O-31,T4,26.42,31.0,4.579999999999998,T1,34.58,36.62,2.039999999999999,T3,39.89,41.22,1.3299999999999983,T2,51.34,54.76,3.4199999999999946,T5,54.76,59.25,4.490000000000002,2,SampleProcessPlan2,4,26.22,70.4,59.25,33.03,15.86
Simulation8,EDD + SPT,O-32,T1,34.89,36.89,2.0,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,26.93,70.59,36.89,9.96,2.0
Simulation8,EDD + SPT,O-33,T4,29.12,33.4,4.279999999999998,T1,34.05,34.58,0.5300000000000011,T2,36.81,39.05,2.239999999999995,T5,39.05,41.4,2.3500000000000014,T3,45.99,51.56,5.57,2,SampleProcessPlan2,4,29.12,77.11,51.56,22.44,14.97
Simulation8,EDD + SPT,O-34,T4,29.95,34.14,4.190000000000001,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,29.83,78.55,34.14,4.3,4.19
Simulation8,EDD + SPT,O-35,T1,41.82,42.63,0.8100000000000023,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,30.73,77.85,42.63,11.91,0.81
Simulation8,EDD + SPT,O-36,T1,42.63,48.22,5.589999999999996,T3,54.15,55.61,1.4600000000000009,T2,65.31,68.05,2.739999999999995,T4,68.05,72.3,4.25,T5,72.3,77.29,4.990000000000009,2,SampleProcessPlan1,4,30.88,80.58,77.29,46.41,19.03
Simulation8,EDD + SPT,O-37,T1,37.81,38.39,0.5799999999999983,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,31.33,71.37,38.39,7.06,0.58
Simulation8,EDD + SPT,O-38,T1,38.39,43.45,5.060000000000002,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,31.42,74.65,43.45,12.03,5.06
Simulation8,EDD + SPT,O-39,T4,31.81,36.42,4.610000000000003,T1,36.62,39.63,3.010000000000005,T3,40.37,44.07,3.700000000000003,T2,41.81,51.34,9.530000000000001,,,,,1,SampleProcessPlan2,3,31.81,79.0,51.34,19.53,20.85
Simulation8,EDD + SPT,O-4,T4,2.94,7.16,4.220000000000001,T1,8.09,9.12,1.0299999999999994,,,,,,,,,,,,,0,SampleProcessPlan2,2,2.94,51.76,9.12,6.18,5.25
Simulation8,EDD + SPT,O-40,T1,54.3,57.49,3.190000000000005,T3,57.96,60.56,2.6000000000000014,T2,73.42,79.23,5.810000000000002,,,,,,,,,2,SampleProcessPlan1,2,32.39,80.6,79.23,46.84,11.6
Simulation8,EDD + SPT,O-41,T1,58.99,61.99,3.0,T3,62.71,64.47,1.759999999999998,T2,65.47,69.4,3.930000000000007,T4,69.4,73.19,3.789999999999992,,,,,2,SampleProcessPlan1,3,32.43,81.68,73.19,40.76,12.48
Simulation8,EDD + SPT,O-42,T4,33.4,37.15,3.75,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,32.87,78.51,37.15,4.28,3.75
Simulation8,EDD + SPT,O-43,T1,36.89,37.81,0.9200000000000017,T3,38.65,39.89,1.240000000000002,T2,40.85,51.21,10.36,,,,,,,,,0,SampleProcessPlan1,2,35.33,82.84,51.21,15.88,12.52
Simulation8,EDD + SPT,O-44,T4,36.58,40.44,3.8599999999999994,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,36.58,81.06,40.44,3.86,3.86
Simulation8,EDD + SPT,O-45,T1,61.99,67.07,5.079999999999991,T2,69.4,71.31,1.9099999999999966,T3,69.84,72.31,2.469999999999999,T4,72.3,75.62,3.3200000000000074,T5,77.29,81.01,3.719999999999999,2,SampleProcessPlan1,4,37.61,82.62,81.01,43.4,16.5
Simulation8,EDD + SPT,O-46,T1,39.84,41.82,1.9799999999999969,T3,44.07,45.84,1.7700000000000031,T2,73.81,78.27,4.459999999999994,,,,,,,,,2,SampleProcessPlan1,2,37.66,77.78,78.27,40.61,8.21
Simulation8,EDD + SPT,O-47,T4,38.79,42.93,4.140000000000001,T1,43.45,46.76,3.309999999999995,T3,66.63,69.84,3.210000000000008,T2,78.27,83.23,4.960000000000008,,,,,2,SampleProcessPlan2,3,38.79,86.15,83.23,44.44,15.62
Simulation8,EDD + SPT,O-48,T1,67.07,71.25,4.180000000000007,T3,71.25,74.84,3.5900000000000034,T2,71.31,73.81,2.5,T4,73.81,77.79,3.980000000000004,,,,,2,SampleProcessPlan1,3,39.27,87.71,77.79,38.52,14.25
Simulation8,EDD + SPT,O-49,T4,48.89,52.7,3.8100000000000023,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,39.67,89.16,52.7,13.03,3.81
Simulation8,EDD + SPT,O-5,T1,5.63,8.09,2.46,T2,8.09,9.95,1.8599999999999994,T3,8.09,9.86,1.7699999999999996,T4,10.97,14.28,3.3099999999999987,,,,,1,SampleProcessPlan1,3,5.63,54.61,14.28,8.65,9.4
Simulation8,EDD + SPT,O-50,T4,40.44,45.34,4.900000000000006,T1,48.22,49.43,1.2100000000000009,T3,51.01,54.3,3.289999999999999,T2,55.83,59.12,3.289999999999999,T5,59.25,63.45,4.200000000000003,1,SampleProcessPlan2,4,39.88,84.47,63.45,23.58,16.89
Simulation8,EDD + SPT,O-51,T1,66.68,69.57,2.8899999999999864,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,39.91,85.83,69.57,29.66,2.89
Simulation8,EDD + SPT,O-52,T1,71.25,74.32,3.069999999999993,T3,81.73,85.96,4.22999999999999,T2,90.15,97.65,7.5,,,,,,,,,2,SampleProcessPlan1,2,40.68,89.73,97.65,56.97,14.8
Simulation8,EDD + SPT,O-53,T1,65.16,66.68,1.5200000000000102,T3,72.31,79.01,6.700000000000003,T2,82.46,89.68,7.220000000000013,T4,89.68,93.63,3.9499999999999886,T5,93.63,97.52,3.8900000000000006,2,SampleProcessPlan1,4,40.83,83.93,97.52,56.69,23.28
Simulation8,EDD + SPT,O-54,T4,42.93,46.31,3.3800000000000026,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,40.84,81.74,46.31,5.48,3.38
Simulation8,EDD + SPT,O-55,T1,74.32,75.71,1.3900000000000006,T3,79.01,81.73,2.719999999999999,T2,79.23,82.46,3.2299999999999898,T4,82.46,86.33,3.8700000000000045,T5,86.33,90.41,4.079999999999998,2,SampleProcessPlan1,4,42.46,91.06,90.41,47.95,15.29
Simulation8,EDD + SPT,O-56,T1,46.76,48.02,1.2600000000000051,T2,51.21,55.83,4.619999999999997,T3,51.56,54.15,2.5899999999999963,T4,57.58,61.33,3.75,,,,,0,SampleProcessPlan1,3,43.72,88.54,61.33,17.61,12.22
Simulation8,EDD + SPT,O-57,T4,44.92,49.26,4.339999999999996,T1,56.22,59.22,3.0,T3,60.56,62.71,2.1499999999999986,T2,89.68,96.97,7.289999999999992,,,,,2,SampleProcessPlan2,3,44.6,86.46,96.97,52.37,16.78
Simulation8,EDD + SPT,O-58,T1,48.02,52.15,4.1299999999999955,T3,54.3,57.96,3.6600000000000037,T2,54.76,58.86,4.100000000000001,T4,58.86,63.01,4.149999999999999,,,,,0,SampleProcessPlan1,3,45.49,92.01,63.01,17.52,16.04
Simulation8,EDD + SPT,O-59,T4,46.31,50.03,3.719999999999999,T1,52.15,56.22,4.07,T3,57.22,62.75,5.530000000000001,T2,59.12,62.6,3.480000000000004,T5,63.45,68.25,4.799999999999997,1,SampleProcessPlan2,4,45.89,89.29,68.25,22.36,21.6
Simulation8,EDD + SPT,O-6,T1,9.12,11.92,2.8000000000000007,T2,11.92,15.06,3.1400000000000006,T3,12.46,15.22,2.76,,,,,,,,,0,SampleProcessPlan1,2,5.84,54.86,15.22,9.38,8.7
Simulation8,EDD + SPT,O-60,T1,75.71,80.39,4.680000000000007,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,46.0,93.59,80.39,34.39,4.68
Simulation8,EDD + SPT,O-61,T4,49.26,53.11,3.8500000000000014,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,46.05,90.7,53.11,7.06,3.85
Simulation8,EDD + SPT,O-62,T1,75.25,77.16,1.9099999999999966,T3,77.16,78.28,1.1200000000000045,T2,96.97,,,,,,,,,,,2,SampleProcessPlan1,3,47.53,92.73,Not Finished,Not Finished,16.08
Simulation8,EDD + SPT,O-63,T1,69.57,71.7,2.1300000000000097,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,47.56,89.01,71.7,24.14,2.13
Simulation8,EDD + SPT,O-64,T1,49.43,54.3,4.869999999999997,T3,55.61,57.22,1.6099999999999994,T2,58.86,63.2,4.340000000000003,T4,63.2,66.61,3.4099999999999966,,,,,1,SampleProcessPlan1,3,49.06,95.35,66.61,17.56,14.23
Simulation8,EDD + SPT,O-65,T4,50.03,54.63,4.600000000000001,T1,57.49,58.99,1.5,T2,63.2,65.47,2.269999999999996,T3,64.47,66.63,2.1599999999999966,,,,,2,SampleProcessPlan2,3,49.94,97.85,66.63,16.69,10.53
Simulation8,EDD + SPT,O-66,T1,80.21,88.7,8.490000000000009,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,50.63,99.78,88.7,38.07,8.49
Simulation8,EDD + SPT,O-67,T1,71.7,75.25,3.549999999999997,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,50.66,90.85,75.25,24.59,3.55
Simulation8,EDD + SPT,O-68,T4,52.7,58.14,5.439999999999998,T1,59.22,60.75,1.5300000000000011,T2,62.6,65.31,2.710000000000001,T3,62.75,64.65,1.9000000000000057,,,,,2,SampleProcessPlan2,3,52.32,99.57,65.31,12.99,11.58
Simulation8,EDD + SPT,O-69,T1,77.16,80.21,3.049999999999997,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,52.53,98.67,80.21,27.68,3.05
Simulation8,EDD + SPT,O-7,T4,6.42,10.97,4.550000000000001,T1,14.8,19.37,4.57,,,,,,,,,,,,,2,SampleProcessPlan2,2,6.42,52.75,19.37,12.95,9.12
Simulation8,EDD + SPT,O-70,T4,53.33,57.58,4.25,T1,60.75,65.16,4.409999999999997,T3,65.16,67.09,1.9300000000000068,T2,83.23,90.15,6.920000000000002,T5,90.41,93.12,2.710000000000008,2,SampleProcessPlan2,4,53.33,95.45,93.12,39.79,20.22
Simulation8,EDD + SPT,O-8,T1,8.59,9.82,1.2300000000000004,T2,9.82,12.97,3.1500000000000004,T3,9.86,14.49,4.630000000000001,T4,16.89,21.01,4.120000000000001,T5,21.01,28.03,7.02,1,SampleProcessPlan1,4,7.73,49.56,28.03,20.3,20.15
Simulation8,EDD + SPT,O-9,T4,8.0,12.57,4.57,T1,13.85,14.8,0.9500000000000011,T2,15.06,17.48,2.42,T3,15.22,16.88,1.6599999999999984,,,,,0,SampleProcessPlan2,3,8.0,49.82,17.48,9.48,9.6
Simulation9,EDD + PST,O-1,T1,0.0,0.68,0.68,T2,0.68,2.37,1.69,T3,0.68,2.13,1.4499999999999997,T4,6.32,10.35,4.029999999999999,T5,10.35,12.46,2.110000000000001,2,SampleProcessPlan1,4,0.0,41.05,12.46,12.46,9.96
Simulation9,EDD + PST,O-10,T1,9.82,13.85,4.029999999999999,,,,,,,,,,,,,,,,,0,SampleProcessPlan1,1,8.73,57.31,13.85,5.11,4.03
Simulation9,EDD + PST,O-11,T4,12.57,16.89,4.32,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,9.1,57.52,16.89,7.79,4.32
Simulation9,EDD + PST,O-12,T4,10.35,14.2,3.8499999999999996,T1,16.75,19.24,2.4899999999999984,T2,19.24,21.09,1.8500000000000014,T3,19.24,23.34,4.100000000000001,,,,,2,SampleProcessPlan2,3,9.18,52.7,23.34,14.16,12.29
Simulation9,EDD + PST,O-13,T4,21.01,24.75,3.7399999999999984,T1,32.96,33.21,0.25,T3,34.32,40.21,5.890000000000001,T2,64.39,67.17,2.780000000000001,,,,,2,SampleProcessPlan2,3,10.02,58.8,67.17,57.15,12.66
Simulation9,EDD + PST,O-14,T4,14.28,18.53,4.250000000000002,T1,27.33,28.55,1.2200000000000024,,,,,,,,,,,,,2,SampleProcessPlan2,2,11.03,54.15,28.55,17.52,5.47
Simulation9,EDD + PST,O-15,T4,14.2,17.26,3.0600000000000023,T1,19.24,27.33,8.09,T2,27.33,31.34,4.010000000000002,T3,27.33,31.26,3.9300000000000033,,,,,2,SampleProcessPlan2,3,11.12,56.64,31.34,20.22,19.09
Simulation9,EDD + PST,O-16,T4,18.53,23.17,4.640000000000001,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,13.75,53.81,23.17,9.42,4.64
Simulation9,EDD + PST,O-17,T4,17.26,20.38,3.1199999999999974,,,,,,,,,,,,,,,,,0,SampleProcessPlan2,1,13.93,54.22,20.38,6.44,3.12
Simulation9,EDD + PST,O-18,T1,14.08,16.75,2.67,T2,16.75,24.44,7.690000000000001,T3,16.88,18.11,1.2300000000000004,,,,,,,,,0,SampleProcessPlan1,2,14.08,63.78,24.44,10.36,11.59
Simulation9,EDD + PST,O-19,T1,22.38,24.45,2.0700000000000003,,,,,,,,,,,,,,,,,1,SampleProcessPlan1,1,14.52,57.33,24.45,9.93,2.07
Simulation9,EDD + PST,O-2,T4,2.05,6.32,4.2700000000000005,T1,11.92,12.73,0.8100000000000005,T2,12.97,15.82,2.8499999999999996,T3,14.49,17.44,2.950000000000001,T5,15.82,20.34,4.52,2,SampleProcessPlan2,4,2.05,50.86,20.34,18.29,15.4
Simulation9,EDD + PST,O-20,T1,19.37,22.38,3.009999999999998,T3,22.38,24.21,1.8300000000000018,T2,24.44,26.2,1.759999999999998,,,,,,,,,0,SampleProcessPlan1,2,15.14,61.9,26.2,11.07,6.6
Simulation9,EDD + PST,O-21,T4,20.38,24.73,4.350000000000001,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,16.5,58.31,24.73,8.22,4.35
Simulation9,EDD + PST,O-22,T1,24.45,27.42,2.9700000000000024,T3,31.26,36.19,4.929999999999996,T2,31.34,33.61,2.2699999999999996,,,,,,,,,2,SampleProcessPlan1,2,18.25,63.8,36.19,17.94,10.17
Simulation9,EDD + PST,O-23,T4,24.75,28.2,3.4499999999999993,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,21.06,68.26,28.2,7.14,3.45
Simulation9,EDD + PST,O-24,T4,24.73,29.95,5.219999999999999,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,21.45,65.67,29.95,8.5,5.22
Simulation9,EDD + PST,O-25,T1,30.52,34.05,3.5299999999999976,T3,36.19,41.36,5.170000000000002,T2,54.83,57.59,2.760000000000005,,,,,,,,,2,SampleProcessPlan1,2,21.55,63.19,57.59,36.04,11.46
Simulation9,EDD + PST,O-26,T1,34.58,36.26,1.6799999999999997,T2,36.81,41.18,4.369999999999997,T4,45.34,48.89,3.549999999999997,T3,46.3,48.38,2.0800000000000054,T5,48.89,53.71,4.82,2,SampleProcessPlan1,4,21.65,68.3,53.71,32.07,16.5
Simulation9,EDD + PST,O-27,T4,23.17,26.42,3.25,T1,27.42,32.96,5.539999999999999,T2,33.61,42.66,9.049999999999997,T3,40.21,42.28,2.0700000000000003,,,,,2,SampleProcessPlan2,3,22.89,64.43,42.66,19.78,19.91
Simulation9,EDD + PST,O-28,T1,28.55,29.29,0.7399999999999984,T2,29.29,33.89,4.600000000000001,T3,29.29,32.31,3.020000000000003,T4,37.15,41.29,4.140000000000001,T5,41.29,43.95,2.6600000000000037,1,SampleProcessPlan1,4,24.03,66.86,43.95,19.92,15.16
Simulation9,EDD + PST,O-29,T1,40.19,40.4,0.21000000000000085,T3,48.38,53.15,4.769999999999996,T2,65.35,70.72,5.3700000000000045,T4,74.16,80.14,5.980000000000004,,,,,2,SampleProcessPlan1,3,25.41,75.13,80.14,54.73,16.33
Simulation9,EDD + PST,O-3,T4,2.17,5.46,3.29,T1,5.46,8.59,3.13,T2,8.59,9.74,1.1500000000000004,T3,8.59,12.46,3.870000000000001,,,,,2,SampleProcessPlan2,3,2.17,44.2,12.46,10.29,11.44
Simulation9,EDD + PST,O-30,T1,29.29,30.52,1.2300000000000004,T3,32.31,34.32,2.009999999999998,T2,33.89,36.81,2.9200000000000017,T4,41.29,44.92,3.6300000000000026,T5,44.92,48.43,3.509999999999998,1,SampleProcessPlan1,4,25.98,75.9,48.43,22.45,13.3
Simulation9,EDD + PST,O-31,T4,26.42,31.0,4.579999999999998,T1,33.21,35.25,2.039999999999999,T3,42.28,43.61,1.3299999999999983,T2,57.59,61.01,3.4199999999999946,T5,61.01,65.5,4.490000000000002,2,SampleProcessPlan2,4,26.22,70.4,65.5,39.28,15.86
